DATE,USD,EUR,GBP,AUD
2002-04-01,133.15,116.12,189.79,71.14
2002-04-02,133.20,117.18,191.78,71.02
2002-04-03,133.20,116.96,191.26,71.14
2002-04-04,133.10,117.15,191.13,70.81
2002-04-05,132.30,116.32,189.74,70.33
2002-04-08,131.55,115.69,188.54,69.76
2002-04-09,131.55,115.05,188.31,69.50
2002-04-10,130.70,115.16,187.84,69.41
2002-04-11,131.10,115.41,188.36,69.68
2002-04-12,131.55,115.99,189.06,70.47
2002-04-15,132.20,116.38,189.84,70.50
2002-04-16,131.85,116.01,189.49,70.10
2002-04-17,130.95,115.59,188.55,69.94
2002-04-18,130.60,116.31,188.97,70.33
2002-04-19,130.10,115.93,188.59,70.42
2002-04-22,130.30,115.99,188.62,70.40
2002-04-23,129.90,115.40,188.43,70.38
2002-04-24,130.25,115.68,188.58,70.02
2002-04-25,129.45,115.57,187.73,70.36
2002-04-26,128.75,115.62,187.43,70.08
2002-04-30,128.35,115.93,187.08,69.28
2002-05-01,128.60,115.70,187.49,69.21
2002-05-02,127.45,115.62,187.08,68.78
2002-05-07,127.00,116.60,186.55,68.64
2002-05-08,128.20,117.00,187.71,69.33
2002-05-09,128.90,116.62,187.77,69.84
2002-05-10,128.65,117.08,187.92,69.90
2002-05-13,127.30,116.36,186.39,69.30
2002-05-14,127.90,116.45,186.36,69.85
2002-05-15,128.45,115.85,186.21,70.40
2002-05-16,127.80,116.41,186.49,70.11
2002-05-17,127.75,116.55,186.20,69.97
2002-05-20,125.90,115.94,183.70,69.42
2002-05-21,125.90,115.64,183.60,69.82
2002-05-22,123.90,113.79,180.76,68.96
2002-05-23,124.40,115.13,181.62,69.44
2002-05-24,125.00,115.19,181.68,69.29
2002-05-27,124.85,115.01,181.96,69.45
2002-05-28,124.85,114.91,181.81,69.69
2002-05-29,124.70,115.80,181.91,69.98
2002-05-30,124.25,116.32,181.72,70.11
2002-05-31,123.45,115.61,180.89,69.72
2002-06-03,124.45,115.89,181.14,70.49
2002-06-04,123.65,116.22,180.80,70.96
2002-06-05,124.10,116.77,180.95,71.22
2002-06-06,124.25,116.72,181.27,71.57
2002-06-07,124.20,117.57,181.28,71.32
2002-06-10,124.55,117.56,181.81,71.04
2002-06-11,124.75,117.75,182.14,70.97
2002-06-12,125.45,118.85,184.65,71.44
2002-06-13,125.65,118.68,184.97,71.55
2002-06-14,124.95,117.70,183.79,70.67
2002-06-17,124.20,117.33,183.36,69.74
2002-06-18,124.35,117.42,183.96,69.37
2002-06-19,124.35,118.41,185.64,70.20
2002-06-20,124.25,118.80,185.16,70.29
2002-06-21,123.45,119.15,185.06,70.70
2002-06-24,121.65,118.30,182.24,69.90
2002-06-25,121.60,117.98,182.51,69.52
2002-06-26,121.20,119.39,183.34,69.65
2002-06-27,120.15,118.04,183.24,67.72
2002-06-28,119.45,117.98,182.67,67.53
2002-07-01,119.80,118.95,183.61,67.26
2002-07-02,119.80,118.57,183.55,67.24
2002-07-03,120.15,118.07,183.99,67.43
2002-07-04,119.95,117.47,183.09,66.93
2002-07-05,120.45,117.51,183.57,66.96
2002-07-08,119.40,116.95,182.49,66.68
2002-07-09,118.90,117.54,183.25,66.99
2002-07-10,118.20,117.21,182.84,67.13
2002-07-11,117.65,116.23,182.29,66.52
2002-07-12,117.25,115.75,181.89,65.52
2002-07-15,116.50,115.82,181.01,65.27
2002-07-16,116.35,117.16,182.87,65.20
2002-07-17,116.00,117.32,182.56,64.61
2002-07-18,116.55,117.24,182.95,64.24
2002-07-19,116.40,117.92,183.47,64.50
2002-07-22,116.15,117.43,183.05,64.52
2002-07-23,116.60,116.90,183.60,63.73
2002-07-24,117.50,116.20,183.92,63.54
2002-07-25,116.55,116.04,183.40,63.36
2002-07-26,116.70,117.38,184.67,63.11
2002-07-29,118.65,117.11,185.97,63.74
2002-07-30,119.65,117.36,187.13,64.81
2002-07-31,120.05,118.08,188.59,65.34
2002-08-01,119.95,117.22,187.40,64.93
2002-08-02,119.00,117.44,186.01,64.19
2002-08-05,118.95,117.14,186.47,64.03
2002-08-06,119.70,117.07,186.40,63.20
2002-08-07,121.00,117.07,186.23,64.13
2002-08-08,120.15,117.22,185.07,64.40
2002-08-09,121.20,117.19,185.73,64.66
2002-08-12,119.85,116.37,182.87,64.16
2002-08-13,118.90,116.31,181.70,64.21
2002-08-14,118.25,116.54,181.97,63.26
2002-08-15,117.40,114.95,180.40,63.36
2002-08-16,117.50,115.23,180.23,63.90
2002-08-19,117.55,115.97,181.23,64.25
2002-08-20,118.60,115.82,181.20,64.41
2002-08-21,118.50,116.25,181.41,64.93
2002-08-22,119.10,116.47,181.98,64.75
2002-08-23,119.90,116.17,182.25,64.91
2002-08-26,119.50,116.32,182.08,64.96
2002-08-27,119.70,116.43,182.12,65.51
2002-08-28,118.30,116.21,181.29,65.48
2002-08-29,118.90,116.44,182.51,65.59
2002-08-30,117.95,116.11,182.53,65.10
2002-09-02,118.70,116.42,183.99,65.17
2002-09-03,118.15,116.32,183.17,65.11
2002-09-04,117.25,116.78,183.44,63.91
2002-09-05,118.15,117.11,184.93,64.40
2002-09-06,118.60,117.65,185.95,64.33
2002-09-09,118.70,116.46,184.91,64.96
2002-09-10,118.85,116.48,184.87,65.31
2002-09-11,119.80,116.79,186.44,65.71
2002-09-12,120.35,117.47,186.98,66.02
2002-09-13,119.80,117.70,186.97,66.09
2002-09-17,122.40,118.30,188.52,67.21
2002-09-18,122.10,118.83,188.11,66.67
2002-09-19,121.90,119.22,188.96,66.87
2002-09-20,121.85,120.25,189.81,66.91
2002-09-24,123.70,120.73,191.76,67.06
2002-09-25,123.15,120.98,192.27,67.19
2002-09-26,122.60,119.83,191.08,66.88
2002-09-27,122.40,119.57,190.81,66.60
2002-09-30,122.60,120.32,191.50,66.62
2002-10-01,122.15,120.62,191.89,66.27
2002-10-02,122.85,120.63,191.94,66.97
2002-10-03,122.95,121.35,192.90,66.98
2002-10-04,122.60,120.97,192.31,66.92
2002-10-07,123.20,120.61,192.67,67.39
2002-10-08,124.25,122.15,194.65,68.34
2002-10-09,123.95,121.57,192.73,67.69
2002-10-10,123.30,121.98,192.95,67.72
2002-10-11,123.60,121.99,193.48,67.68
2002-10-15,124.55,123.04,193.86,67.95
2002-10-16,124.90,122.49,193.94,68.26
2002-10-17,124.75,122.22,193.64,68.43
2002-10-18,125.25,121.71,194.31,69.03
2002-10-21,125.45,121.62,193.85,69.24
2002-10-22,125.00,121.65,192.90,69.59
2002-10-23,125.05,122.20,193.05,69.04
2002-10-24,124.50,121.42,192.74,68.94
2002-10-25,124.40,121.70,193.44,68.99
2002-10-28,124.50,121.52,193.01,69.12
2002-10-29,123.60,121.55,192.70,69.10
2002-10-30,122.90,120.76,191.37,68.18
2002-10-31,123.20,121.29,191.95,68.09
2002-11-01,122.70,121.53,192.17,68.14
2002-11-05,122.05,121.77,190.06,68.49
2002-11-06,122.20,122.08,190.55,68.49
2002-11-07,121.70,122.43,190.50,68.82
2002-11-08,121.35,122.36,191.67,68.76
2002-11-11,119.95,121.47,190.79,67.74
2002-11-12,119.70,120.85,189.88,67.12
2002-11-13,119.85,121.23,190.43,67.18
2002-11-14,120.25,121.12,190.80,67.44
2002-11-15,120.70,121.19,190.60,67.93
2002-11-18,120.45,121.75,190.61,67.85
2002-11-19,120.90,122.07,191.30,67.97
2002-11-20,122.40,122.85,193.40,68.34
2002-11-21,122.65,122.76,192.87,68.77
2002-11-22,122.85,123.08,194.20,69.09
2002-11-25,123.20,122.61,194.45,69.48
2002-11-26,121.95,120.90,190.83,68.23
2002-11-27,121.70,120.96,189.10,68.16
2002-11-28,122.35,121.14,189.21,68.12
2002-11-29,122.40,121.58,189.84,68.83
2002-12-02,122.85,122.13,191.52,68.82
2002-12-03,124.45,124.05,193.67,69.51
2002-12-04,124.25,123.96,195.02,69.53
2002-12-05,124.65,124.76,195.71,70.02
2002-12-06,125.10,125.24,196.54,70.21
2002-12-09,123.30,124.58,194.57,69.44
2002-12-10,123.40,124.78,195.19,69.56
2002-12-11,123.95,124.79,194.64,69.42
2002-12-12,123.60,124.66,194.73,69.39
2002-12-13,122.50,124.78,193.55,69.32
2002-12-16,120.60,123.35,191.67,68.30
2002-12-17,121.35,124.01,193.07,68.65
2002-12-18,121.35,124.78,193.84,68.61
2002-12-19,121.05,124.20,194.14,68.54
2002-12-20,120.80,123.98,193.51,68.46
2002-12-24,120.35,123.47,191.91,67.56
2002-12-25,120.35,124.09,191.99,67.82
2002-12-26,120.35,124.26,192.25,67.83
2002-12-27,120.20,124.72,192.62,67.79
2002-12-30,119.95,125.14,192.53,67.46
2003-01-06,119.85,124.88,193.03,68.16
2003-01-07,119.40,124.69,191.83,68.66
2003-01-08,120.25,125.24,193.04,69.02
2003-01-09,118.90,125.18,192.26,68.70
2003-01-10,119.65,125.37,192.17,68.92
2003-01-14,118.95,125.37,190.31,69.66
2003-01-15,118.10,124.74,189.73,69.28
2003-01-16,118.25,124.84,189.71,69.47
2003-01-17,118.00,125.27,189.90,69.54
2003-01-20,118.05,125.75,190.01,69.77
2003-01-21,118.50,126.39,190.45,70.01
2003-01-22,118.20,126.82,191.12,69.63
2003-01-23,118.60,127.07,192.01,69.54
2003-01-24,118.05,126.94,191.65,70.09
2003-01-27,117.90,127.65,192.44,69.91
2003-01-28,118.50,128.41,193.61,69.80
2003-01-29,118.60,128.46,194.54,69.84
2003-01-30,118.70,128.36,195.38,69.83
2003-01-31,119.05,128.84,197.38,69.86
2003-02-03,119.95,129.10,197.50,70.18
2003-02-04,120.35,129.73,197.77,70.40
2003-02-05,119.75,130.19,197.37,70.89
2003-02-06,120.20,129.55,197.19,70.81
2003-02-07,119.75,129.71,195.90,70.86
2003-02-10,120.45,130.25,196.51,71.13
2003-02-12,121.10,130.06,196.17,71.65
2003-02-13,121.25,129.88,196.01,71.45
2003-02-14,120.45,130.57,195.29,71.69
2003-02-17,120.75,129.56,193.91,71.47
2003-02-18,119.85,128.50,191.69,70.63
2003-02-19,119.00,127.16,189.31,70.22
2003-02-20,118.90,127.91,190.05,70.80
2003-02-21,118.45,128.17,188.89,70.82
2003-02-24,118.50,127.06,186.60,70.77
2003-02-25,118.15,127.46,187.46,71.53
2003-02-26,117.45,126.22,184.81,71.05
2003-02-27,117.10,126.46,185.39,71.31
2003-02-28,117.75,126.55,185.89,71.23
2003-03-03,118.20,127.50,186.19,71.87
2003-03-04,117.55,128.15,185.89,72.14
2003-03-05,117.40,128.62,186.42,72.33
2003-03-06,117.40,128.68,187.93,72.07
2003-03-07,117.50,128.90,187.69,72.09
2003-03-10,116.90,128.91,187.53,71.71
2003-03-11,117.00,129.20,187.31,71.98
2003-03-12,117.15,129.17,188.21,70.86
2003-03-13,117.90,129.34,189.78,69.64
2003-03-14,118.40,127.93,189.77,70.39
2003-03-17,117.95,127.39,187.39,70.73
2003-03-18,118.60,126.00,185.80,70.26
2003-03-19,118.70,126.18,185.93,70.46
2003-03-20,120.40,127.24,188.65,71.13
2003-03-24,121.25,128.26,189.80,71.84
2003-03-25,120.65,128.50,190.16,71.75
2003-03-26,120.00,127.87,188.96,71.66
2003-03-27,119.95,128.38,189.07,71.79
2003-03-28,120.10,128.34,188.03,72.08
2003-03-31,120.20,129.70,189.40,72.25
2003-04-01,118.25,128.95,187.01,71.64
2003-04-02,117.90,128.85,186.08,71.42
2003-04-03,119.00,128.12,186.54,71.69
2003-04-04,119.35,128.42,187.74,71.88
2003-04-07,120.50,128.62,187.90,72.32
2003-04-08,119.90,128.08,186.49,71.87
2003-04-09,120.05,128.73,186.87,72.27
2003-04-10,120.10,129.54,188.23,72.92
2003-04-11,119.70,129.04,188.29,72.59
2003-04-14,120.85,129.51,189.71,72.92
2003-04-15,120.45,129.78,189.23,72.75
2003-04-16,120.40,129.98,189.02,73.25
2003-04-17,119.60,130.52,189.17,73.29
2003-04-18,119.75,130.31,188.40,73.56
2003-04-21,119.70,130.45,188.42,73.65
2003-04-22,120.65,131.01,188.77,74.20
2003-04-23,120.15,131.72,189.60,74.46
2003-04-24,120.50,132.02,191.11,74.63
2003-04-25,120.15,132.54,191.43,74.34
2003-04-28,120.00,132.70,191.46,74.04
2003-04-30,119.65,133.13,191.16,74.61
2003-05-01,119.00,133.01,190.19,74.55
2003-05-02,118.65,133.27,191.09,75.05
2003-05-06,118.55,133.75,190.58,75.23
2003-05-07,117.65,134.24,189.79,75.45
2003-05-08,116.60,132.39,186.27,74.52
2003-05-09,117.25,135.08,188.14,75.33
2003-05-12,117.00,135.21,187.76,75.58
2003-05-13,117.40,134.81,188.64,75.95
2003-05-14,116.80,134.37,187.78,75.44
2003-05-15,116.30,133.50,188.29,75.16
2003-05-16,116.50,132.79,188.96,74.77
2003-05-19,115.60,135.11,188.39,76.10
2003-05-20,117.05,136.25,191.07,76.67
2003-05-21,116.70,136.76,191.54,76.95
2003-05-22,117.50,136.90,192.28,76.93
2003-05-23,117.40,137.03,191.64,77.10
2003-05-26,116.85,138.00,191.53,77.04
2003-05-27,116.65,138.79,191.57,77.27
2003-05-28,117.25,138.53,192.23,76.83
2003-05-29,118.50,139.49,194.13,77.13
2003-05-30,118.30,140.61,195.57,77.29
2003-06-02,119.25,139.68,194.22,77.52
2003-06-03,118.50,139.15,193.95,77.82
2003-06-04,119.30,139.84,194.39,78.92
2003-06-05,118.60,138.11,193.35,78.67
2003-06-06,117.80,139.63,195.87,78.77
2003-06-09,118.50,138.34,196.39,78.04
2003-06-10,118.20,138.51,194.27,77.61
2003-06-11,117.80,137.47,194.70,77.15
2003-06-12,117.90,138.51,196.50,78.10
2003-06-13,117.75,138.50,196.84,78.46
2003-06-16,117.30,139.43,196.64,78.36
2003-06-17,117.55,139.07,197.71,78.56
2003-06-18,118.20,139.20,199.08,79.21
2003-06-19,118.25,138.07,198.58,79.57
2003-06-20,118.50,138.93,199.15,79.62
2003-06-23,118.50,137.22,196.98,79.17
2003-06-24,117.70,135.92,196.15,78.18
2003-06-25,117.95,135.67,196.01,78.34
2003-06-26,118.20,136.23,197.39,79.05
2003-06-27,119.35,136.54,198.48,79.62
2003-06-30,119.75,136.81,198.03,79.77
2003-07-01,119.45,137.69,197.81,80.38
2003-07-02,119.50,138.08,198.76,81.19
2003-07-03,118.30,136.38,197.03,80.56
2003-07-04,118.35,135.84,197.66,80.71
2003-07-07,118.20,135.58,197.05,80.68
2003-07-08,118.20,133.68,194.84,79.93
2003-07-09,118.45,134.05,193.75,78.33
2003-07-10,117.90,133.50,192.59,77.02
2003-07-11,117.80,133.59,192.94,77.30
2003-07-14,117.75,132.69,191.65,77.44
2003-07-15,117.75,132.75,189.91,77.46
2003-07-16,118.40,131.93,188.04,77.10
2003-07-17,118.20,132.58,188.82,77.39
2003-07-18,118.95,133.58,189.90,77.16
2003-07-22,118.90,134.74,189.99,77.51
2003-07-23,118.95,134.88,189.63,77.48
2003-07-24,118.90,136.43,191.14,78.63
2003-07-25,119.30,136.75,192.54,79.20
2003-07-28,119.05,136.74,192.80,78.85
2003-07-29,119.50,137.27,194.19,79.35
2003-07-30,119.95,137.26,194.92,79.55
2003-07-31,120.25,136.56,194.40,78.46
2003-08-01,120.55,135.35,194.03,78.20
2003-08-04,119.85,135.03,193.29,78.12
2003-08-05,120.45,136.69,193.97,77.90
2003-08-06,120.10,136.77,193.70,77.86
2003-08-07,120.15,136.26,193.41,77.98
2003-08-08,119.25,135.49,192.70,77.62
2003-08-11,119.10,134.40,190.83,77.64
2003-08-12,118.70,134.81,190.74,78.14
2003-08-13,118.65,133.65,190.02,77.83
2003-08-14,119.35,135.26,191.96,78.54
2003-08-15,118.85,133.90,190.53,78.08
2003-08-18,119.25,134.06,190.42,78.84
2003-08-19,119.40,133.01,189.79,78.41
2003-08-20,118.70,132.03,188.57,77.75
2003-08-21,118.10,131.00,188.12,77.83
2003-08-22,117.90,128.83,186.07,77.14
2003-08-25,117.65,127.91,185.00,76.58
2003-08-26,117.40,127.19,184.01,76.10
2003-08-27,117.45,127.67,184.16,75.57
2003-08-28,117.50,127.69,184.52,74.92
2003-08-29,117.15,127.54,184.96,74.96
2003-09-01,116.60,128.04,184.03,75.39
2003-09-02,116.80,127.80,183.60,75.22
2003-09-03,116.45,125.39,182.27,73.98
2003-09-04,115.95,125.62,182.06,74.10
2003-09-05,116.95,127.83,184.93,75.06
2003-09-08,117.35,130.25,186.59,75.96
2003-09-09,116.70,129.05,184.83,75.59
2003-09-10,116.95,131.22,186.11,77.05
2003-09-11,117.10,131.02,186.34,76.84
2003-09-12,117.20,131.17,186.92,77.32
2003-09-16,117.30,132.38,188.27,78.20
2003-09-17,116.25,129.75,184.61,76.93
2003-09-18,116.15,131.05,186.87,77.27
2003-09-19,115.45,129.84,186.75,77.09
2003-09-22,112.50,128.77,185.32,76.59
2003-09-24,112.25,128.46,185.32,75.61
2003-09-25,111.80,128.38,185.04,75.92
2003-09-26,112.05,128.64,185.75,76.05
2003-09-29,111.60,127.76,185.08,75.32
2003-09-30,111.25,129.14,185.38,75.27
2003-10-01,111.35,130.00,185.20,76.04
2003-10-02,110.95,130.04,185.18,76.16
2003-10-03,110.95,129.63,185.43,75.96
2003-10-06,111.15,128.70,184.69,75.33
2003-10-07,111.15,130.19,186.18,76.17
2003-10-08,109.70,129.24,182.60,75.73
2003-10-09,109.60,129.71,182.26,75.62
2003-10-10,109.30,128.15,182.01,75.26
2003-10-14,109.10,127.22,181.30,75.01
2003-10-15,108.90,127.72,182.09,75.14
2003-10-16,109.65,127.44,182.74,75.42
2003-10-17,109.80,127.36,183.88,75.60
2003-10-20,109.20,127.61,183.19,75.74
2003-10-21,109.90,127.80,183.53,76.11
2003-10-22,109.55,127.80,183.47,76.62
2003-10-23,109.05,128.86,184.68,76.93
2003-10-24,109.65,129.58,186.08,76.83
2003-10-27,108.95,128.26,184.72,76.45
2003-10-28,108.40,126.97,183.51,76.31
2003-10-29,108.15,126.25,183.44,76.40
2003-10-30,108.35,126.40,184.08,76.22
2003-10-31,108.80,126.38,184.46,76.45
2003-11-04,110.60,126.75,185.34,77.25
2003-11-05,109.80,126.00,184.83,77.80
2003-11-06,110.00,125.69,184.32,78.12
2003-11-07,110.20,125.85,183.91,77.90
2003-11-10,109.60,126.32,183.55,78.00
2003-11-11,108.85,124.79,181.51,77.89
2003-11-12,108.85,125.33,181.27,77.82
2003-11-13,108.60,126.42,182.12,78.02
2003-11-14,108.20,127.10,182.70,78.06
2003-11-17,108.70,128.64,183.96,78.33
2003-11-18,108.90,128.04,184.26,77.43
2003-11-19,108.15,129.52,184.16,78.24
2003-11-20,109.10,129.99,185.43,78.86
2003-11-21,109.25,129.93,185.97,78.80
2003-11-25,109.50,128.89,185.71,78.82
2003-11-26,109.45,129.05,186.01,78.66
2003-11-27,108.95,129.98,186.47,78.76
2003-11-28,109.45,130.41,187.72,79.00
2003-12-01,110.00,132.22,189.55,79.64
2003-12-02,109.35,130.87,188.03,79.55
2003-12-03,108.80,131.53,188.28,79.57
2003-12-04,108.15,131.01,186.73,79.75
2003-12-05,108.35,130.88,186.45,79.60
2003-12-08,107.65,130.99,186.15,79.46
2003-12-09,107.40,131.25,186.21,79.48
2003-12-10,107.25,131.27,187.14,79.43
2003-12-11,108.35,132.06,188.62,79.88
2003-12-12,108.10,132.09,188.76,80.03
2003-12-15,108.05,131.71,188.04,79.87
2003-12-16,107.85,132.82,188.32,80.21
2003-12-17,107.45,132.41,188.48,79.86
2003-12-18,107.45,133.25,189.77,79.49
2003-12-19,107.70,133.67,190.67,79.63
2003-12-22,107.95,133.70,190.63,79.26
2003-12-24,107.50,133.38,189.63,79.40
2003-12-25,107.20,133.53,190.37,79.59
2003-12-26,107.35,133.70,190.61,79.68
2003-12-29,107.35,133.47,190.28,79.58
2003-12-30,107.15,133.74,190.11,79.63
2004-01-05,106.95,135.35,192.15,81.36
2004-01-06,106.15,134.65,191.78,81.43
2004-01-07,106.25,135.17,193.51,81.64
2004-01-08,106.20,134.04,192.87,81.57
2004-01-09,106.24,135.55,194.68,82.31
2004-01-13,106.59,135.55,196.52,82.70
2004-01-14,106.30,135.65,196.33,82.62
2004-01-15,106.37,134.46,195.04,82.44
2004-01-16,106.24,133.86,194.10,81.97
2004-01-19,106.49,131.90,191.68,80.73
2004-01-20,107.34,132.77,191.45,81.18
2004-01-21,107.19,134.69,194.76,82.29
2004-01-22,106.89,135.35,196.15,82.79
2004-01-23,106.30,135.17,196.06,82.58
2004-01-26,106.46,133.78,194.11,82.10
2004-01-27,106.16,132.50,192.30,81.72
2004-01-28,105.70,133.35,192.92,82.26
2004-01-29,106.15,132.28,192.95,81.83
2004-01-30,106.08,131.60,192.78,80.82
2004-02-02,105.68,131.81,193.01,80.82
2004-02-03,105.59,131.16,192.23,80.27
2004-02-04,105.57,132.23,193.85,80.39
2004-02-05,105.61,132.38,193.42,80.46
2004-02-06,105.78,132.91,194.31,80.77
2004-02-09,105.73,134.14,195.55,81.53
2004-02-10,105.88,134.39,196.82,82.31
2004-02-12,105.35,135.07,199.32,82.91
2004-02-13,105.41,135.04,199.52,83.14
2004-02-16,105.49,134.35,198.90,83.46
2004-02-17,105.50,134.74,199.41,83.55
2004-02-18,105.68,135.90,201.46,84.23
2004-02-19,106.47,135.47,201.24,84.19
2004-02-20,107.17,136.59,203.52,84.85
2004-02-23,109.30,136.33,202.25,83.81
2004-02-24,108.50,136.16,202.54,83.86
2004-02-25,108.22,137.17,204.38,84.36
2004-02-26,109.08,136.37,204.45,84.26
2004-02-27,109.57,136.26,204.02,84.48
2004-03-01,109.28,136.86,204.86,84.66
2004-03-02,108.98,135.57,203.65,84.36
2004-03-03,110.18,134.49,202.67,83.70
2004-03-04,110.17,134.05,201.28,82.51
2004-03-05,111.36,135.79,202.83,83.51
2004-03-08,112.11,138.50,206.76,84.91
2004-03-09,111.33,138.27,206.32,84.70
2004-03-10,111.30,137.04,203.26,84.39
2004-03-11,110.91,135.50,200.00,82.72
2004-03-12,110.92,136.95,200.78,81.61
2004-03-15,110.87,135.62,199.80,81.40
2004-03-16,110.25,135.01,198.73,81.23
2004-03-17,108.82,133.29,197.24,80.70
2004-03-18,108.13,132.52,196.96,80.28
2004-03-19,106.83,132.33,195.82,80.27
2004-03-22,107.21,131.43,196.45,80.02
2004-03-23,106.80,131.65,197.22,80.45
2004-03-24,106.97,132.21,198.22,80.68
2004-03-25,106.08,128.60,193.57,78.83
2004-03-26,105.89,128.55,191.57,78.61
2004-03-29,105.65,127.99,191.60,78.88
2004-03-30,105.55,128.38,192.11,78.88
2004-03-31,105.63,128.73,193.07,79.69
2004-04-01,104.07,127.89,191.77,79.66
2004-04-02,103.95,128.42,192.95,79.79
2004-04-05,104.46,126.50,191.20,79.08
2004-04-06,105.63,126.89,192.91,79.81
2004-04-07,106.00,128.33,195.21,80.71
2004-04-08,105.63,128.66,194.64,80.78
2004-04-09,106.58,128.86,195.30,81.29
2004-04-12,106.42,128.61,195.27,81.32
2004-04-13,105.25,127.01,193.58,80.91
2004-04-14,106.86,127.35,194.02,80.00
2004-04-15,108.70,129.97,194.86,80.12
2004-04-16,108.66,129.96,194.25,80.28
2004-04-19,107.94,129.65,194.41,80.61
2004-04-20,108.80,130.51,196.61,81.09
2004-04-21,108.81,128.86,194.06,79.70
2004-04-22,109.42,129.45,193.87,79.96
2004-04-23,109.70,130.60,194.53,80.42
2004-04-26,109.30,128.61,193.22,79.70
2004-04-27,108.72,128.91,194.04,79.76
2004-04-28,109.54,130.60,196.38,80.57
2004-04-30,110.35,131.98,195.69,79.36
2004-05-06,108.82,132.22,194.97,79.61
2004-05-07,110.21,133.08,197.74,79.69
2004-05-10,112.76,133.76,201.20,78.82
2004-05-11,113.49,134.77,201.59,79.08
2004-05-12,112.78,133.69,198.50,78.73
2004-05-13,113.16,134.90,200.81,79.10
2004-05-14,114.50,135.34,201.69,79.02
2004-05-17,113.99,135.82,200.82,78.89
2004-05-18,114.31,137.25,202.08,78.04
2004-05-19,114.04,136.27,201.26,78.57
2004-05-20,113.10,135.82,201.80,78.72
2004-05-21,112.78,135.02,200.47,78.60
2004-05-24,112.30,134.52,200.64,78.64
2004-05-25,113.06,135.75,202.67,78.90
2004-05-26,111.77,135.30,202.58,79.19
2004-05-27,112.10,135.62,203.09,79.23
2004-05-28,110.80,135.93,203.60,79.55
2004-05-31,110.05,134.39,201.91,78.50
2004-06-01,109.89,133.70,200.98,78.57
2004-06-02,110.63,135.43,203.64,78.37
2004-06-03,109.95,134.33,201.77,76.84
2004-06-04,111.11,135.74,204.39,76.87
2004-06-07,110.77,136.54,204.50,77.24
2004-06-08,109.65,134.87,201.83,77.15
2004-06-09,109.74,134.53,201.88,76.81
2004-06-10,110.31,132.81,201.73,76.03
2004-06-11,109.45,132.25,201.41,76.08
2004-06-14,110.25,131.93,200.11,75.94
2004-06-15,111.10,134.35,201.85,76.21
2004-06-16,109.39,132.87,200.56,76.22
2004-06-17,110.24,132.32,201.25,75.59
2004-06-18,109.72,131.98,201.14,74.99
2004-06-21,108.91,132.11,200.31,75.05
2004-06-22,108.65,131.75,198.94,75.11
2004-06-23,108.93,131.90,198.29,74.77
2004-06-24,108.30,130.73,196.45,74.66
2004-06-25,107.17,130.33,195.41,75.24
2004-06-28,107.59,130.84,196.37,75.14
2004-06-29,108.35,131.93,198.01,75.90
2004-06-30,108.43,130.99,196.18,74.81
2004-07-01,108.31,131.98,197.20,75.65
2004-07-02,108.80,132.25,197.89,76.87
2004-07-05,108.55,133.77,199.13,77.27
2004-07-06,109.33,134.49,200.25,78.01
2004-07-07,109.22,134.09,201.05,78.02
2004-07-08,108.62,134.33,201.44,78.56
2004-07-09,108.71,134.77,201.53,78.56
2004-07-12,107.79,133.64,200.48,78.16
2004-07-13,108.74,134.72,202.38,78.96
2004-07-14,108.83,134.19,202.16,78.93
2004-07-15,109.39,135.39,202.94,79.42
2004-07-16,109.83,135.56,203.21,79.23
2004-07-20,108.53,134.97,202.42,79.59
2004-07-21,108.51,133.67,200.87,78.98
2004-07-22,109.81,134.47,201.78,78.11
2004-07-23,109.85,134.63,202.68,78.60
2004-07-26,109.95,133.22,201.68,77.95
2004-07-27,109.85,133.42,202.33,78.26
2004-07-28,111.02,133.93,202.53,77.91
2004-07-29,111.69,134.73,203.86,78.19
2004-07-30,112.10,134.89,203.65,78.07
2004-08-02,111.31,134.04,202.68,78.28
2004-08-03,110.61,133.16,202.31,77.69
2004-08-04,110.65,133.39,201.90,78.03
2004-08-05,111.24,134.04,203.11,78.46
2004-08-06,111.82,134.81,203.94,78.54
2004-08-09,110.33,135.44,203.43,78.90
2004-08-10,110.70,135.82,203.84,79.15
2004-08-11,111.24,136.08,203.42,79.26
2004-08-12,110.65,135.32,202.73,79.09
2004-08-13,111.70,136.83,203.60,79.69
2004-08-16,110.64,136.87,203.99,79.48
2004-08-17,110.55,136.65,203.49,79.52
2004-08-18,110.00,135.70,201.20,78.64
2004-08-19,109.46,135.15,199.49,78.45
2004-08-20,109.46,135.38,200.52,79.23
2004-08-23,109.41,134.56,198.44,78.97
2004-08-24,109.90,133.44,198.63,78.27
2004-08-25,109.59,132.23,196.48,77.07
2004-08-26,110.07,132.91,197.74,77.69
2004-08-27,109.69,132.77,197.11,77.33
2004-08-30,109.88,131.94,196.77,77.11
2004-08-31,109.89,132.57,197.46,76.97
2004-09-01,109.15,133.01,196.79,76.96
2004-09-02,109.58,133.55,196.58,77.10
2004-09-03,109.62,133.32,196.34,76.34
2004-09-06,110.55,133.33,196.37,76.33
2004-09-07,110.12,132.85,196.11,76.35
2004-09-08,109.46,132.37,194.42,75.81
2004-09-09,109.36,133.22,195.55,76.19
2004-09-10,110.02,134.51,196.81,75.73
2004-09-13,109.49,134.40,196.93,76.33
